,source,url,title,timestamp,label
3543,kompas,http://www.kompas.com/global/read/2022/09/12/170000870/pbb-kecam-intimidasi-rusia-ke-warga-yang-menentang-perang-ukraina,PBB Kecam Intimidasi Rusia ke Warga yang Menentang Perang Ukraina,"12/09/2022, 17:00 WIB",perang
3544,detik,https://www.detik.com/edu/detikpedia/d-5879186/ini-pentingnya-menjaga-keseimbangan-alam-dan-kelestarian-sumber-daya-alam,Ini Pentingnya Menjaga Keseimbangan Alam dan Kelestarian Sumber Daya Alam,01 Jan 2022 14:00 WIB,pemerintahan
3545,kompas,http://nasional.kompas.com/read/2022/08/31/17371311/bph-migas-dan-skk-migas-sebut-optimalisasi-gas-bumi-di-jatim-dan-jateng,BPH Migas dan SKK Migas Sebut Optimalisasi Gas Bumi di Jatim dan Jateng Butuh Dukungan Pemda,"31/08/2022, 17:37 WIB",industri
3546,kompas,http://www.kompas.com/properti/read/2022/07/04/083908921/populer-properti-mulai-senin-ini-ada-perbaikan-di-tol-cipularang,"[POPULER PROPERTI] Mulai Senin Ini, Ada Perbaikan di Tol Cipularang","04/07/2022, 08:39 WIB",properti
3547,cnbc,https://www.cnbcindonesia.com/market/20221015103307-17-379969/utang-argentina-rp-515-ribu-triliun-warga-jadi-pemulung,"Utang Argentina Rp 515 Ribu Triliun, Warga Jadi Pemulung",15-20-2022 00:00:00,perang
3548,cnn,https://www.cnnindonesia.com/ekonomi/20210416192509-92-631003/kemenperin-bidik-industri-farmasi-tumbuh-dua-digit-kuartal-i,Kemenperin Bidik Industri Farmasi Tumbuh Dua Digit Kuartal I,2022-10-20 12:35:44,industri
3549,kompas,http://nasional.kompas.com/read/2022/09/22/06011091/kompor-listrik-jika-wacana-menjadi-berita,Kompor Listrik: Jika Wacana Menjadi Berita,"22/09/2022, 06:01 WIB",pemerintahan
3550,cnn,https://www.cnnindonesia.com/tv/20191113231314-412-448148/video-serangan-israel-ke-palestina-semakin-gencar,VIDEO: Serangan Israel ke Palestina Semakin Gencar,2022-10-20 12:27:04,perang
3551,detik,https://news.detik.com/internasional/d-5807695/presiden-mozambik-pecat-2-menteri-dalam-2-hari-menhan-dan-mendagri,Presiden Mozambik Pecat 2 Menteri dalam 2 Hari: Menhan dan Mendagri,12 Nov 2021 02:02 WIB,perang
3552,kompas,http://bandung.kompas.com/read/2022/08/31/192617078/warga-di-kawasan-industri-bandung-barat-kesulitan-air-bersih,Warga di Kawasan Industri Bandung Barat Kesulitan Air Bersih,"31/08/2022, 19:26 WIB",industri
3553,kompas,http://umkm.kompas.com/read/2022/09/01/190944983/teten-masduki-banyak-pelaku-umkm-pendidikan-rendah-dan-tak-familiar-teknologi,Teten Masduki: Banyak Pelaku UMKM Pendidikan Rendah dan Tak Familiar Teknologi,"01/09/2022, 19:09 WIB",teknologi
3554,detik,https://news.detik.com/internasional-utama/d-5962914/norwegia-bakal-beri-bantuan-peralatan-militer-ke-ukraina,Norwegia Bakal Beri Bantuan-Peralatan Militer ke Ukraina,01 Mar 2022 03:42 WIB,perang
3555,detik,https://www.detik.com/edu/detikpedia/d-6168976/pengertian-demokrasi-model-dan-prinsipnya,"Pengertian Demokrasi, Model, dan Prinsipnya",08 Jul 2022 16:00 WIB,pemerintahan
3556,cnn,https://www.cnnindonesia.com/teknologi/20220630181535-218-815710/dorong-transformasi-digital-itdri-brin-kolaborasi-riset-di-mandalika,"Dorong Transformasi Digital, ITDRI-BRIN Kolaborasi Riset di Mandalika",2022-10-20 12:37:21,teknologi
3557,cnbc,https://www.cnbcindonesia.com/news/20221015024035-4-379933/bukan-gertakan-ancaman-perang-dunia-3-dari-putin-nyata,"Bukan Gertakan, Ancaman Perang Dunia 3 dari Putin Nyata",15-20-2022 00:00:00,industri
3558,kompas,http://www.kompas.com/global/read/2022/09/16/163000070/paus-fransiskus--memasok-senjata-ke-ukraina-dapat-diterima-secara-moral,Paus Fransiskus: Memasok Senjata ke Ukraina dapat Diterima secara Moral,"16/09/2022, 16:30 WIB",perang
3559,cnbc,https://www.cnbcindonesia.com/news/20221018072506-4-380452/membuka-skenario-terburuk-resesi-2023-ri-bisa-selamat-asal,"Membuka Skenario Terburuk Resesi 2023, RI Bisa Selamat Asal..",17-20-2022 00:00:00,perang
3560,kompas,http://makassar.kompas.com/read/2022/08/29/072931178/11-abk-km-teman-niaga-hilang-di-selat-makassar-2-kapal-perang-tni-al,"11 ABK KM Teman Niaga Hilang di Selat Makassar, 2 Kapal Perang TNI AL Diterjunkan    ","29/08/2022, 07:29 WIB",perang
3561,cnbc,https://www.cnbcindonesia.com/market/20220918183100-17-373046/deretan-konglomerat-ri-yang-kaya-raya-berkat-kelapa-sawit,Deretan Konglomerat RI yang Kaya Raya Berkat Kelapa Sawit,18-20-2022 00:00:00,properti
3562,cnbc,https://www.cnbcindonesia.com/news/20221018133722-4-380593/made-in-china-2025-dijegal-as-tiongkok-alami-resign-massal,"""Made in China 2025"" Dijegal AS, Tiongkok Alami Resign Massal",18-20-2022 00:00:00,teknologi
3563,kompas,http://megapolitan.kompas.com/read/2022/09/11/13254671/ragimgab-pembahasan-pj-gubernur-segera-digelar-kriteria-dprd-wakil,"Ragimgab Pembahasan Pj Gubernur Segera Digelar, Kriteria DPRD: Wakil Pemerintah Pusat di Jakarta","11/09/2022, 13:25 WIB",pemerintahan
3564,kompas,http://www.kompas.com/properti/read/2022/07/08/093000821/-populer-properti-pengusaha-properti-terlibat-dugaan-korupsi-rp-39-5,"[POPULER PROPERTI] Pengusaha Properti Terlibat Dugaan Korupsi Rp 39,5 Miliar BTN Medan","08/07/2022, 09:30 WIB",properti
3565,cnn,https://www.cnnindonesia.com/nasional/20200226091313-20-478190/jakarta-banjir-walhi-sebut-anies-tak-berani-tegakkan-aturan,"Jakarta Banjir, Walhi Sebut Anies Tak Berani Tegakkan Aturan",2022-10-20 12:33:44,properti
3566,kompas,http://biz.kompas.com/read/2022/07/08/162756328/ecovacs-robotics-luncurkan-deebot-t10-robot-vacuum-pembersih-lantai-dengan,"Ecovacs Robotics Luncurkan Deebot T10, Robot Vacuum Pembersih Lantai dengan Teknologi AI","08/07/2022, 16:27 WIB",teknologi
3567,detik,https://www.detik.com/sulsel/berita/d-5958938/pengamat-unhas-nilai-invasi-rusia-ke-ukraina-bisa-dihentikan-jaminan-nato,Pengamat Unhas Nilai Invasi Rusia ke Ukraina Bisa Dihentikan Jaminan NATO,25 Feb 2022 17:00 WIB,perang
3568,cnbc,https://www.cnbcindonesia.com/market/20221019114623-17-380869/ramalan-bi-inflasi-2022-bakal-tembus-63,"Ramalan BI: Inflasi 2022 Bakal Tembus 6,3%",17-20-2022 00:00:00,pemerintahan
3569,kompas,http://www.kompas.com/properti/read/2022/08/08/080000921/populer-properti-cerita-di-balik-nama-jembatan-merah-putih-di-ambon,[POPULER PROPERTI] Cerita di Balik Nama Jembatan Merah Putih di Ambon,"08/08/2022, 08:00 WIB",properti
3570,cnbc,https://www.cnbcindonesia.com/market/20221019153005-17-380959/cek-4-skenario-harga-emas-goldman-sachs-bisa-ke-us--2250,"Cek! 4 Skenario Harga Emas Goldman Sachs, Bisa ke US$ 2.250",18-20-2022 00:00:00,pemerintahan
3571,cnn,https://www.cnnindonesia.com/internasional/20220731135045-136-828373/foto-serangan-di-penjara-olenivka-50-tawanan-perang-ukraina-tewas,"FOTO: Serangan di Penjara Olenivka, 50 Tawanan Perang Ukraina Tewas",2022-10-20 12:27:07,perang
3572,cnn,https://www.cnnindonesia.com/nasional/20221011023431-32-858788/agung-laksono-pastikan-akbar-tanjung-dukung-airlangga-capres-2024,Agung Laksono Pastikan Akbar Tanjung Dukung Airlangga Capres 2024,2022-10-20 12:24:27,pemerintahan
3573,cnbc,https://www.cnbcindonesia.com/news/20221018141722-4-380610/krisis-2023-disebut-lebih-horor-dari-2008-dibanding-1998,"Krisis 2023 Disebut Lebih Horor dari 2008, Dibanding 1998?",18-20-2022 00:00:00,teknologi
3574,cnbc,https://www.cnbcindonesia.com/news/20221018140515-4-380605/simak-ini-dia-hasil-pertemuan-tertutup-jokowi-presiden-fifa,Simak! Ini Dia Hasil Pertemuan Tertutup Jokowi-Presiden FIFA,18-20-2022 00:00:00,pemerintahan
3575,detik,https://finance.detik.com/industri/d-5257644/penjualan-sepeda-naik-industri-alat-angkut-didorong-pasok-komponen,"Penjualan Sepeda Naik, Industri Alat Angkut Didorong Pasok Komponen",16 Nov 2020 20:35 WIB,industri
3576,detik,https://www.detik.com/edu/perguruan-tinggi/d-6129628/itera-buka-prodi-rekayasa-kosmetik-gandeng-perusahaannya-emina-dan-wardah,"Itera Buka Prodi Rekayasa Kosmetik, Gandeng Perusahaannya Emina dan Wardah",16 Jun 2022 08:30 WIB,industri
3577,cnbc,https://www.cnbcindonesia.com/news/20220928062505-4-375473/gelapnya-dunia-orang-kelaparan-kini-ada-di-mana-mana,"Gelapnya Dunia, Orang Kelaparan Kini Ada di Mana-mana",16-20-2022 00:00:00,perang
3578,kompas,http://www.kompas.com/edu/read/2022/07/19/085656071/itera-terima-429-maba-lewat-smmptn-barat-cek-cara-daftar-ulangnya,"Itera Terima 429 Maba lewat SMMPTN Barat, Cek Cara Daftar Ulangnya","19/07/2022, 08:56 WIB",teknologi
3579,kompas,http://money.kompas.com/read/2022/09/14/212500726/asn-adalah-pengertian-fungsi-tugas-peran-dan-gajinya,"ASN Adalah: Pengertian, Fungsi, Tugas, Peran, dan Gajinya ","14/09/2022, 21:25 WIB",pemerintahan
3580,cnn,https://www.cnnindonesia.com/tv/20211123214107-409-725177/video-bongkar-teknologi-black-box-mobil,"VIDEO: Bongkar Teknologi ""Black Box"" Mobil",2022-10-20 12:37:19,teknologi
3581,cnn,https://www.cnnindonesia.com/ekonomi/20210609165415-92-652307/anak-buah-prabowo-hadir-di-groundbreaking-bukit-algoritma,Anak Buah Prabowo Hadir di Groundbreaking Bukit Algoritma,2022-10-20 12:37:14,teknologi
3582,kompas,http://www.kompas.com/properti/read/2022/08/03/194500121/karawang-ditargetkan-jadi-kota-industri-,Karawang Ditargetkan Jadi Kota Industri ,"03/08/2022, 19:45 WIB",industri
3583,cnbc,https://www.cnbcindonesia.com/news/20221001193350-4-376527/apartemen-di-dki-sampai-rumah-serpong-diobral-pertanda-apa,"Apartemen di DKI Sampai Rumah Serpong Diobral, Pertanda Apa?",17-20-2022 00:00:00,properti
3584,cnbc,https://www.cnbcindonesia.com/news/20221018114920-4-380543/bukan-rp-10000-ternyata-segini-harga-asli-bbm-pertalite,"Bukan Rp 10.000, Ternyata Segini Harga Asli BBM Pertalite",18-20-2022 00:00:00,pemerintahan
3585,cnbc,https://www.cnbcindonesia.com/mymoney/20221018113944-72-380541/cek-fakta-utang-ri-bakal-seperti-argentina-sri-lanka,"Cek Fakta Utang RI, Bakal Seperti Argentina & Sri Lanka?",18-20-2022 00:00:00,pemerintahan
3586,cnbc,https://www.cnbcindonesia.com/market/20221003120820-17-376753/era-suku-bunga-tinggi-saham-properti-ini-malah-naik-3488,"Era Suku Bunga Tinggi, Saham Properti Ini Malah Naik 34,88%",17-20-2022 00:00:00,properti
3587,kompas,http://www.kompas.com/properti/read/2022/08/18/110000821/central-group-raup-rp-25-miliar-dalam-hitungan-menit-dari-penjualan,Central Group Raup Rp 25 Miliar dalam Hitungan Menit dari Penjualan Klaster Hillside,"18/08/2022, 11:00 WIB",properti
3588,detik,https://www.detik.com/edu/detikpedia/d-6190915/sejarah-hari-anak-nasional-diperingati-tiap-23-juli,"Sejarah Hari Anak Nasional, Diperingati Tiap 23 Juli",21 Jul 2022 14:30 WIB,pemerintahan
3589,kompas,http://regional.kompas.com/read/2022/09/06/160454278/2-serangan-harimau-di-hutan-industri-riau-pekerja-diminta-tak-keluar,"2 Serangan Harimau di Hutan Industri Riau, Pekerja Diminta Tak Keluar Sendirian","06/09/2022, 16:04 WIB",industri
3590,detik,https://travel.detik.com/travel-news/d-5260666/perang-dunia-i-sejarah-penyebab-dan-dampaknya,"Perang Dunia I: Sejarah, Penyebab dan dampaknya",18 Nov 2020 21:04 WIB,perang
3591,cnbc,https://www.cnbcindonesia.com/news/20221019124951-4-380889/proyek-ikn-mulai-ditender-dari-kantor-sampai-rumah-menteri,"Proyek IKN Mulai Ditender, dari Kantor Sampai Rumah Menteri!",17-20-2022 00:00:00,pemerintahan
3592,cnbc,https://www.cnbcindonesia.com/news/20221017191014-4-380394/terungkap-ini-5-agenda-strategis-bumn-tekan-emisi-karbon-ri,"Terungkap, Ini 5 Agenda Strategis BUMN Tekan Emisi Karbon RI",17-20-2022 00:00:00,industri
3593,cnbc,https://www.cnbcindonesia.com/news/20221017153117-7-380318/drone-iran-menggila-begini-kehancuran-terbaru-ukraina,"Drone Iran ""Menggila"", Begini Kehancuran Terbaru Ukraina",14-20-2022 00:00:00,perang
3594,detik,https://finance.detik.com/properti/d-5890126/mulai-dari-rp-400-jutaan-begini-pilihan-rumah-di-sawangan,"Mulai dari Rp 400 Jutaan, Begini Pilihan Rumah di Sawangan",09 Jan 2022 12:02 WIB,properti
3595,cnbc,https://www.cnbcindonesia.com/tech/20221013115352-39-379410/allo-bank-layanan-digital-bagi-kemudahan-transaksi-bank,Allo Bank & Layanan Digital Bagi Kemudahan Transaksi Bank,13-20-2022 00:00:00,teknologi
3596,kompas,http://regional.kompas.com/read/2022/09/15/162104778/pilot-sakit-pesawat-perintis-tak-bisa-angkut-bantuan-pemerintah-untuk-warga,"Pilot Sakit, Pesawat Perintis Tak Bisa Angkut Bantuan Pemerintah untuk Warga Terdampak Longsor di Dataran Tinggi Krayan","15/09/2022, 16:21 WIB",pemerintahan
3597,cnbc,https://www.cnbcindonesia.com/news/20221018141620-4-380609/fifa-tragedi-kanjuruhan-insiden-terkelam-di-dunia-sepak-bola,FIFA: Tragedi Kanjuruhan Insiden Terkelam di Dunia Sepak Bola,18-20-2022 00:00:00,industri
3598,kompas,http://money.kompas.com/read/2022/07/25/221000526/kembangkan-kawasan-mm2100-bekasi-fajar-industrial-estate-dapat-pinjaman-rp-1,"Kembangkan Kawasan MM2100, Bekasi Fajar Industrial Estate Dapat Pinjaman Rp 1,34 Triliun","25/07/2022, 22:10 WIB",industri
3599,kompas,http://money.kompas.com/read/2022/08/12/123700126/dari-peta-digital-hingga-investasi-berikut-3-inovasi-buatan-talenta-lokal-di,"Dari Peta Digital hingga Investasi, Berikut 3 Inovasi Buatan Talenta Lokal di ID Tech HQ - Grab untuk Pengguna dan Mitra","12/08/2022, 12:37 WIB",teknologi
3600,detik,https://news.detik.com/berita/d-5881838/aturan-baru-lagi-karantina-dari-luar-negeri-jadi-10-atau-7-hari,"Aturan Baru Lagi, Karantina dari Luar Negeri Jadi 10 atau 7 Hari",03 Jan 2022 12:58 WIB,pemerintahan
3601,cnbc,https://www.cnbcindonesia.com/news/20221013082909-4-379319/warning-sri-mulyani-8-bulan-lagi-ada-krisis-besar,Warning Sri Mulyani: 8 Bulan Lagi Ada Krisis Besar!,18-20-2022 00:00:00,teknologi
3602,kompas,http://nasional.kompas.com/read/2022/09/12/12474751/begini-cara-adukan-kebocoran-data-pribadi-dari-berbagai-instansi-pemerintah,Begini Cara Adukan Kebocoran Data Pribadi dari Berbagai Instansi Pemerintah,"12/09/2022, 12:47 WIB",pemerintahan
3603,detik,https://news.detik.com/berita/d-5717250/tegaskan-oposisi-ahy-minta-kritik-pd-tak-dianggap-rusuhi-pemerintah,"Tegaskan Oposisi, AHY Minta Kritik PD Tak Dianggap Rusuhi Pemerintah",09 Sep 2021 20:32 WIB,pemerintahan
3604,cnbc,https://www.cnbcindonesia.com/news/20221019132415-4-380918/ada-huru-hara-opec--dan-perang-sri-mulyani-pelik,"Ada Huru-hara OPEC+ dan Perang, Sri Mulyani: Pelik!",18-20-2022 00:00:00,perang
3605,cnn,https://www.cnnindonesia.com/nasional/20210527125512-20-647419/tni-jawab-tantangan-perang-opm-di-puncak-ilaga-papua,TNI Jawab Tantangan Perang OPM di Puncak Ilaga Papua,2022-10-20 12:27:05,perang
3606,cnn,https://www.cnnindonesia.com/nasional/20221008111446-32-857961/puan-airlangga-komentari-nasdem-deklarasi-anies-capres-monggo-saja,Puan-Airlangga Komentari NasDem Deklarasi Anies Capres: Monggo Saja,2022-10-20 12:24:25,pemerintahan
3607,cnbc,https://www.cnbcindonesia.com/news/20221013141306-4-379493/ekspor-mau-disetop-pengusaha-timah-curhat-begini,"Ekspor Mau Disetop, Pengusaha Timah Curhat Begini",13-20-2022 00:00:00,industri
3608,cnbc,https://www.cnbcindonesia.com/market/20221011152735-17-378869/dunia-makin-suram-bursa-eropa-tergelincir-lagi,"Dunia Makin Suram, Bursa Eropa Tergelincir Lagi!",18-20-2022 00:00:00,teknologi
3609,cnbc,https://www.cnbcindonesia.com/news/20221018064750-4-380441/kiamat-baru-ancam-australia-ini-kronologinya,"""Kiamat"" Baru Ancam Australia, Ini Kronologinya",17-20-2022 00:00:00,pemerintahan
3610,cnn,https://www.cnnindonesia.com/ekonomi/20220810133425-92-832828/kepercayaan-investor-pada-sektor-properti-di-china-hilang,Kepercayaan Investor pada Sektor Properti di China 'Hilang',2022-10-20 12:33:53,properti
3611,cnn,https://www.cnnindonesia.com/ekonomi/20201109204111-92-567817/menperin-klaim-sektor-otomotif-dan-semen-mulai-tumbuh,Menperin Klaim Sektor Otomotif dan Semen Mulai Tumbuh,2022-10-20 12:35:37,industri
3612,cnbc,https://www.cnbcindonesia.com/market/20220927120423-17-375275/saham-ini-kasih-cuan-gede-di-tengah-kengerian-dampak-krisis,Saham Ini Kasih Cuan Gede di Tengah Kengerian Dampak Krisis,16-20-2022 00:00:00,properti
3613,kompas,http://money.kompas.com/read/2022/09/21/145530526/konversi-ke-kompor-listrik-dinilai-bebani-masyarakat-ini-saran-untuk,"Konversi ke Kompor Listrik Dinilai Bebani Masyarakat, Ini Saran untuk Pemerintah ","21/09/2022, 14:55 WIB",pemerintahan
3614,cnbc,https://www.cnbcindonesia.com/market/20221018151439-17-380644/diam-diam-raja-milik-suami-puan-maharani-masuk-bisnis-amonia,"Diam-diam, RAJA Milik Suami Puan Maharani Masuk Bisnis Amonia",18-20-2022 00:00:00,industri
3615,cnbc,https://www.cnbcindonesia.com/market/20220923163045-19-374528/mau-ekspansi-pengusaha-properti-butuh-insentif-ini,"Mau Ekspansi, Pengusaha Properti Butuh Insentif Ini",16-20-2022 00:00:00,properti
3616,cnn,https://www.cnnindonesia.com/ekonomi/20180816115051-92-322727/orang-asing-dilarang-beli-properti-di-selandia-baru,Orang Asing Dilarang Beli Properti di Selandia Baru,2022-10-20 12:33:42,properti
3617,kompas,http://money.kompas.com/read/2022/09/22/080800826/5-fakta-rencana-konversi-kompor-listrik-yang-perlu-diketahui,5 Fakta Rencana Konversi Kompor Listrik yang Perlu Diketahui,"22/09/2022, 08:08 WIB",pemerintahan
3618,cnn,https://www.cnnindonesia.com/ekonomi/20201202080830-92-576877/china-waspadai-ancaman-lonjakan-kredit-properti,China Waspadai Ancaman Lonjakan Kredit Properti,2022-10-20 12:33:41,properti
3619,cnn,https://www.cnnindonesia.com/ekonomi/20220530163400-92-802795/travelio-buka-suara-soal-tagihan-konsumen-bengkak,Travelio Buka Suara soal Tagihan Konsumen Bengkak,2022-10-20 12:33:47,properti
3620,cnbc,https://www.cnbcindonesia.com/news/20221018082037-4-380479/intip-ramalan-5-ekonom-soal-nasib-neraca-dagang-ri,Intip Ramalan 5 Ekonom Soal Nasib Neraca Dagang RI,17-20-2022 00:00:00,perang
3621,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5064689/kinerja-industri-loyo-karena-terjangkit-corona-begini-biar-selamat,"Kinerja Industri Loyo karena Terjangkit Corona, Begini Biar Selamat",23 Jun 2020 11:37 WIB,industri
3622,detik,https://www.detik.com/edu/edutainment/d-6309944/kemdikbudristek-gelar-lomba-pembuatan-produk-metaverse-cek-syaratnya,"Kemdikbudristek Gelar Lomba Pembuatan Produk Metaverse, Cek Syaratnya",25 Sep 2022 07:00 WIB,teknologi
3623,detik,https://news.detik.com/berita/d-5199926/jokowi-bicara-pertempuran-masa-depan-dengan-daya-hancur-yang-lebih-besar,Jokowi Bicara Pertempuran Masa Depan dengan Daya Hancur yang Lebih Besar,05 Okt 2020 09:47 WIB,perang
3624,cnbc,https://www.cnbcindonesia.com/news/20220928105212-4-375566/korban-terbaru-perang-rusia-ukraina-vodka-cs,'Korban' Terbaru Perang Rusia-Ukraina: Vodka Cs,16-20-2022 00:00:00,perang
3625,detik,https://news.detik.com/foto-news/d-5690884/menengok-lagi-rangkaian-operasi-militer-as-di-afghanistan-20-tahun-lalu,Menengok Lagi Rangkaian Operasi Militer AS di Afghanistan 20 Tahun Lalu,21 Agu 2021 17:32 WIB,perang
3626,kompas,http://money.kompas.com/read/2022/09/26/174046326/pemerintah-janji-kurangi-emisi-gas-rumah-kaca,Pemerintah Janji Kurangi Emisi Gas Rumah Kaca ,"26/09/2022, 17:40 WIB",pemerintahan
3627,kompas,http://travel.kompas.com/read/2022/07/14/070300527/tradisi-ngerebeg-di-bali-jadi-warisan-budaya-tak-benda-indonesia,Tradisi Ngerebeg di Bali Jadi Warisan Budaya Tak Benda Indonesia,"14/07/2022, 07:03 WIB",teknologi
3628,kompas,http://www.kompas.com/global/read/2022/09/06/070000770/rangkuman-hari-ke-194-serangan-rusia-ke-ukraina--jerman-perkuat-timur,Rangkuman Hari Ke-194 Serangan Rusia ke Ukraina: Jerman Perkuat Timur NATO | Serangan Balik di Selatan Berhasil,"06/09/2022, 07:00 WIB",perang
3629,detik,https://inet.detik.com/detiktv/d-6277065/melihat-kecanggihan-robot-kesehatan-di-pameran-ciftis-beijing,Melihat Kecanggihan Robot Kesehatan di Pameran CIFTIS Beijing,07 Sep 2022 08:11 WIB,teknologi
3630,kompas,http://www.kompas.com/homey/read/2022/08/08/211500476/developer-tawarkan-berbagai-kemudahan-agar-milenial-memiliki-properti,Developer Tawarkan Berbagai Kemudahan agar Milenial Memiliki Properti,"08/08/2022, 21:15 WIB",properti
3631,cnn,https://www.cnnindonesia.com/ekonomi/20180718160249-92-315126/kuartal-ii-penjualan-kondominium-di-jabodetabek-melesu,"Kuartal II, Penjualan Kondominium di Jabodetabek Melesu",2022-10-20 12:33:42,properti
3632,kompas,http://www.kompas.com/stori/read/2022/08/27/110000879/kegiatan-spionase-pada-masa-perang-dingin,Kegiatan Spionase pada Masa Perang Dingin,"27/08/2022, 11:00 WIB",perang
3633,cnbc,https://www.cnbcindonesia.com/news/20221014113406-4-379723/tak-mudah-pensiunkan-pltu-batu-bara-butuh-biaya-jumbo,"Tak Mudah Pensiunkan PLTU Batu Bara, Butuh Biaya Jumbo!",14-20-2022 00:00:00,industri
3634,detik,https://www.detik.com/edu/beasiswa/d-6199851/google-punya-10-ribu-beasiswa-bidang-it-ini-info-pendaftarannya,"Google Punya 10 Ribu Beasiswa Bidang IT, Ini Info Pendaftarannya!",26 Jul 2022 16:30 WIB,teknologi
3635,cnn,https://www.cnnindonesia.com/nasional/20190705081756-20-409307/cerita-nestapa-para-pelarian-perang-di-trotoar-kebon-sirih,Cerita Nestapa Para Pelarian Perang di Trotoar Kebon Sirih,2022-10-20 12:27:03,perang
3636,cnbc,https://www.cnbcindonesia.com/news/20221013061705-4-379292/mantap-pak-jokowi-ekonomi-ri-salip-china-as-hingga-eropa,"Mantap Pak Jokowi! Ekonomi RI Salip China, AS hingga Eropa",18-20-2022 00:00:00,perang
3637,cnbc,https://www.cnbcindonesia.com/news/20221017091127-4-380170/pln-pamerkan-8-jurus-tekan-emisi-karbon-di-seo-conference,PLN Pamerkan 8 Jurus Tekan Emisi Karbon di SEO Conference,16-20-2022 00:00:00,teknologi
3638,cnbc,https://www.cnbcindonesia.com/tech/20220927063547-37-375160/zuckerberg-dituding-ngutang-rp-2-m-dan-tak-kunjung-bayar,Zuckerberg Dituding Ngutang Rp 2 M dan Tak Kunjung Bayar!,16-20-2022 00:00:00,properti
3639,kompas,http://www.kompas.com/global/read/2022/09/11/120100270/rusia-lepas-kota-izium-ukraina-kekalahan-terburuk-sejak-mundur-dari-kyiv,"Rusia Lepas Kota Izium Ukraina, Kekalahan Terburuk sejak Mundur dari Kyiv","11/09/2022, 12:01 WIB",perang
3640,detik,https://news.detik.com/berita/d-5090431/pemerintah-nyatakan-cegah-mikrodroplet-tak-cukup-hanya-pakai-face-shield,Pemerintah Nyatakan Cegah Mikrodroplet Tak Cukup Hanya Pakai Face Shield,12 Jul 2020 17:07 WIB,pemerintahan
3641,detik,https://www.detik.com/edu/perguruan-tinggi/d-6348611/4-peran-ini-harus-dimiliki-mahasiswa-untuk-hadapi-bonus-demografi,4 Peran Ini Harus Dimiliki Mahasiswa untuk Hadapi Bonus Demografi,14 Okt 2022 21:01 WIB,industri
3642,detik,https://travel.detik.com/travel-news/d-5673117/manjur-juga-caranya-ramai-ramai-vaksin-covid-19-setelah-diancam,Manjur Juga Caranya! Ramai-ramai Vaksin Covid-19 Setelah 'Diancam',07 Agu 2021 06:43 WIB,pemerintahan
3643,cnn,https://www.cnnindonesia.com/nasional/20221007174603-32-857780/heru-budi-hartono-jadi-pj-gubernur-dki-anies-ucapkan-selamat,"Heru Budi Hartono Jadi Pj Gubernur DKI, Anies Ucapkan Selamat",2022-10-20 12:24:15,pemerintahan
3644,cnn,https://www.cnnindonesia.com/nasional/20221010123401-32-858494/ganjar-dilirik-ppp-hasto-ungkap-skala-prioritas-pdip,"Ganjar Dilirik PPP, Hasto Ungkap Skala Prioritas PDIP",2022-10-20 12:24:27,pemerintahan
3645,detik,https://news.detik.com/berita/d-5368733/jokowi-siap-dikritik-nasdem-buzzer-harus-beri-ruang-ke-publik,"Jokowi Siap Dikritik, NasDem: Buzzer Harus Beri Ruang ke Publik",10 Feb 2021 12:47 WIB,pemerintahan
3646,cnbc,https://www.cnbcindonesia.com/news/20221016121856-4-380070/peran-besar-indonesia-capai-target-nze-ini-upaya-bumn,"Peran Besar Indonesia Capai Target NZE, Ini Upaya BUMN",16-20-2022 00:00:00,teknologi
3647,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5993932/cukai-sudah-naik-pemerintah-diminta-awasi-harga-rokok,"Cukai Sudah Naik, Pemerintah Diminta Awasi Harga Rokok",21 Mar 2022 13:00 WIB,pemerintahan
3648,cnbc,https://www.cnbcindonesia.com/mymoney/20221018122522-72-380557/nouriel-roubini-kiamat-makin-dekat-hindari-2-investasi-ini,"Nouriel Roubini: Kiamat Makin Dekat, Hindari 2 Investasi Ini",18-20-2022 00:00:00,perang
3649,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5948177/indikator-makro-ekonomi-membaik-industri-pede-ekspansi-lagi,"Indikator Makro Ekonomi Membaik, Industri Pede Ekspansi Lagi",18 Feb 2022 12:58 WIB,industri
3650,cnn,https://www.cnnindonesia.com/tv/20210625133605-405-659365/video-renovasi-rumah-dengan-on-budget,VIDEO: Renovasi Rumah dengan 'On Budget',2022-10-20 12:33:47,properti
3651,detik,https://finance.detik.com/berita-ekonomi-bisnis/d-5173242/resep-dongkrak-bisnis-di-tengah-pandemi,Resep Dongkrak Bisnis di Tengah Pandemi,14 Sep 2020 19:15 WIB,industri
3652,detik,https://news.detik.com/internasional/d-6170162/negara-barat-ditantang-putin-kalahkan-rusia-di-medan-perang,Negara Barat Ditantang Putin Kalahkan Rusia di Medan Perang,09 Jul 2022 05:37 WIB,perang
3653,cnn,https://www.cnnindonesia.com/tv/20200512142746-407-502521/video-robot-desinfektan-bersenjatakan-sinar-ultraviolet,VIDEO: Robot Desinfektan Bersenjatakan Sinar Ultraviolet,2022-10-20 12:37:06,teknologi
